88	11738	1
88	12981	1
88	13251	1
89	12529	1
89	14518	1
90	13772	1
92	13149	1
92	13390	2
93	14955	1
95	8190	1
96	8070	1
96	9879	1
96	10395	1
97	8260	1
97	8274	8
97	8917	1
97	8964	1
97	9000	1
98	5917	1
98	6394	1
98	6511	1
99	11039	1
100	15675	1
100	15682	1
100	15783	1
101	10826	1
101	11636	1
101	12230	1
102	8603	1
102	8959	1
103	7064	1
103	8548	1
104	6623	2
104	6726	1
105	10610	1
106	13102	1
107	15151	1
107	15400	2
107	15469	1
108	4987	1
108	7130	1
109	12231	2
110	7972	1
110	8895	1
111	13368	1
112	8229	1
112	8542	1
112	10439	1
113	12446	1
113	12645	1
113	12744	2
113	12861	2
113	13448	2
113	13735	2
113	13888	1
114	14497	1
115	7809	1
115	10412	2
115	12008	1
116	7395	1
116	7401	1
116	7882	1
117	11076	1
117	11403	1
117	11789	1
117	12085	1
117	12272	1
117	12630	2
118	10537	2
118	10895	3
118	10971	1
118	11076	1
118	11106	1
118	11259	1
119	9993	1
119	10896	1
120	14269	1
120	14379	1
120	14796	1
120	14852	1
121	12826	1
121	12888	1
121	13910	1
122	10773	1
122	11354	1
122	13717	1
123	12367	1
123	13467	1
124	10562	1
124	11374	2
124	11388	1
125	6758	1
126	15278	1
127	13478	1
127	14422	1
127	15444	2
128	6411	1
128	6655	1
129	13415	1
130	13988	1
130	14132	1
130	14683	1
131	8542	1
131	8592	8
132	10233	1
132	11647	1
133	11229	1
133	12035	2
134	10587	1
135	12040	2
136	8900	2
136	10097	1
136	10141	8
137	7354	1
137	9173	1
138	6210	1
139	9139	1
140	8512	1
140	10069	1
141	13906	10
142	8516	1
143	14047	1
145	10492	3
146	10673	1
147	13505	1
147	13927	1
147	14915	1
147	15571	1
147	15577	1
148	12510	1
148	12939	2
148	13037	1
148	13439	1
148	14132	1
149	6980	1
149	7368	1
149	7793	1
149	9099	1
149	9176	1
149	9784	1
150	11233	1
151	5959	1
151	6206	2
151	7094	2
151	8118	10
151	8550	1
151	9020	1
151	9172	1
152	13866	1
153	8344	1
154	13193	1
155	8366	1
155	9092	1
155	11803	1
155	11865	1
156	14495	2
157	10286	1
157	10985	2
158	4692	1
159	6120	2
159	6515	1
159	7533	1
160	15185	1
162	7057	1
162	7349	1
162	7533	8
162	8639	1
163	8533	1
163	13297	1
164	6585	1
164	6896	1
164	7696	1
165	5875	1
166	8548	1
166	8900	1
166	9173	1
166	11298	1
166	11537	1
166	11711	1
167	14244	1
167	14337	1
168	13430	1
168	13507	1
169	12256	5
170	11053	1
170	12078	1
170	12088	1
171	11582	1
172	6599	1
174	10163	1
174	11675	1
174	12161	1
175	7093	8
175	7308	1
175	7348	1
176	14167	1
176	14217	1
176	14574	1
177	12345	1
177	12450	1
177	12586	1
177	12605	3
177	12943	1
177	13213	26
177	13221	1
177	13266	1
177	13399	1
178	12379	2
179	10267	1
180	5836	3
180	5983	2
180	6215	2
180	6818	1
181	10390	1
181	11712	3
182	13765	2
182	13936	2
182	14478	2
183	12176	1
184	8753	4
184	9023	40
184	9089	1
184	9280	1
184	9302	2
184	9305	2
184	9329	1
184	10046	1
184	10412	1
184	10458	2
184	10513	1
184	10522	1
184	12384	1
185	16144	1
186	13577	12
187	6829	1
188	10329	1
188	12365	1
188	12825	1
188	12858	1
189	12220	1
190	14655	1
190	15055	1
191	10778	2
191	12963	1
191	13227	1
192	10057	1
193	10850	1
194	7902	1
194	10297	1
195	12998	1
195	13041	1
195	13600	2
196	11283	1
197	12970	1
197	12972	3
198	9497	1
199	12746	1
201	11957	1
202	8521	1
202	10601	2
202	11198	1
203	11144	1
204	11837	1
205	6503	1
205	7285	3
206	10307	1
206	10781	1
207	8142	1
207	8631	1
208	12706	1
209	10447	6
209	11160	1
210	7018	1
211	15208	1
212	4547	1
212	4748	1
212	5140	1
213	16637	1
214	11658	20
215	7543	1
216	10722	1
216	11945	3
217	10285	2
218	11952	4
219	11198	2
220	12138	1
220	12788	1
220	12837	1
220	13020	1
221	7507	1
222	11982	1
222	12148	1
223	14478	1
223	14810	1
225	12557	1
225	13066	2
225	13076	1
227	12199	1
228	5752	1
228	6828	1
228	8176	1
229	10164	2
229	10958	1
229	11451	1
230	8662	1
231	5649	1
231	6241	1
232	11424	8
232	12253	1
232	13414	1
232	13415	1
233	13331	1
234	14493	1
234	14609	1
234	15181	1
234	15288	1
234	15328	1
235	14448	1
236	5425	1
237	10272	2
238	10550	2
239	12427	1
239	12631	8
239	13073	1
240	7256	1
241	10286	3
241	12403	1
241	12452	1
241	12976	1
242	14518	5
242	14590	1
243	11510	1
244	14562	1
246	6376	1
246	7174	1
247	13505	1
247	13539	1
247	13737	1
247	13771	1
247	13981	2
247	14479	1
248	9833	1
249	10895	1
250	12923	1
250	13054	1
250	13163	1
251	12674	1
251	13413	1
252	12645	1
253	10847	1
254	6690	1
254	6753	1
254	7290	1
255	10774	3
256	14245	1
256	14276	1
258	12265	1
258	14278	1
258	15374	1
259	7034	1
260	11684	3
260	11858	1
260	12787	3
260	12858	1
260	13092	1
260	13348	1
261	12263	1
262	15340	1
262	15348	1
262	15444	116
262	15597	1
263	11642	1
263	11843	1
263	13072	2
264	5527	1
265	12429	1
266	10257	2
267	14913	1
267	14982	1
268	9277	1
268	9315	1
268	9875	1
269	6139	2
269	6690	2
269	6765	1
269	6833	2
269	7241	1
270	7091	1
271	16309	1
272	9642	1
272	10616	1
273	11254	1
273	11500	1
274	12408	1
274	13386	1
275	12479	1
275	12793	1
275	12955	1
276	9201	1
276	10258	1
276	10970	1
277	11060	1
278	10273	1
278	11117	1
278	11391	1
279	7479	1
279	8119	1
280	3647	2
281	10728	1
281	10808	1
281	11868	1
282	11603	1
282	11726	2
284	9066	5
284	10479	1
285	13104	1
285	13848	1
287	9392	3
287	9406	1
287	9437	1
287	11781	1
287	12074	1
287	12246	1
288	10653	1
288	11256	1
288	14968	2
289	10846	1
289	11154	1
290	11091	1
290	12656	1
292	7479	1
293	8741	1
294	10876	2
294	11578	1
295	11233	1
295	11273	1
295	11444	3
297	12045	1
297	12973	1
297	13139	1
298	10027	2
298	10167	1
298	10224	1
298	10231	1
299	13104	2
299	14200	1
299	14372	1
299	14740	2
300	13779	1
301	10896	1
301	11184	1
302	7605	1
302	8238	1
302	8534	1
303	7741	1
303	8330	1
303	8796	1
304	10255	4
305	13245	1
305	13284	1
306	13589	1
306	14405	1
306	15117	1
309	12791	1
309	12973	1
309	13144	1
309	13584	4
309	13759	2
309	13883	1
309	13939	1
309	14360	2
309	14905	1
310	11302	1
311	10391	1
311	10628	1
311	10729	2
311	11500	1
311	12637	2
311	12954	1
312	8496	1
312	8519	2
312	9109	1
312	9808	1
312	9835	2
313	13034	1
313	14295	1
313	14718	1
314	14715	1
315	13632	1
315	14475	1
316	13828	1
316	15374	1
316	15415	1
316	15512	1
316	15615	1
317	11122	1
317	11140	1
317	12065	1
318	13603	1
319	8759	1
320	11143	1
321	15188	1
322	10812	1
322	12249	1
322	12429	1
323	9931	1
323	9964	1
323	10108	1
324	7479	1
325	10687	1
325	10906	1
325	11026	1
325	11272	1
325	11715	1
326	4696	1
326	5882	1
327	6989	1
328	7323	1
328	7479	1
328	9605	1
329	15229	1
330	9230	1
330	10909	1
330	11903	1
330	12727	1
330	12731	1
330	14375	2
330	14412	2
330	14907	1
331	10844	2
331	12436	1
332	10896	1
333	9297	1
334	11300	1
334	11309	1
334	11416	1
334	11816	1
334	11994	1
334	12918	1
334	13022	1
334	13088	1
334	13093	1
334	13167	1
334	13212	1
334	13372	1
335	10618	5
335	11565	1
336	11627	1
336	11968	1
337	15681	1
337	15942	1
338	12158	2
338	12701	2
338	13093	4
339	13621	1
340	9217	1
341	9809	1
341	12764	1
342	6054	3
342	6745	1
342	6931	1
342	7034	1
343	12982	1
343	14103	1
344	9899	1
344	9933	1
345	13299	1
345	13589	1
346	11076	1
347	12216	1
348	11964	1
350	9477	1
350	10714	1
351	7696	2
351	8125	1
351	8571	1
352	7504	2
353	14889	1
354	15039	1
355	6985	1
355	10013	1
355	11674	1
356	10711	2
357	6633	4
358	11695	2
358	12918	2
358	13262	1
359	9225	1
360	12787	1
361	12520	1
361	12577	1
361	13007	1
362	12252	1
362	12274	1
362	12486	1
362	13101	2
362	13307	1
362	13733	2
363	8559	2
363	10169	1
364	13669	5
364	15048	1
365	11539	1
367	11704	1
367	11730	1
368	13881	1
369	11832	1
369	14016	1
369	14118	1
370	13589	3
371	11697	1
371	13034	1
372	13264	1
372	14968	1
373	13311	1
374	9651	3
375	12030	1
376	6480	2
376	6659	1
377	6746	1
377	7008	1
377	7034	2
377	8533	1
377	8806	1
377	10087	1
378	7350	1
378	8267	1
378	8438	2
378	10297	1
379	4105	1
380	11784	1
381	9978	2
381	11000	1
381	11412	3
382	7146	1
382	7326	1
382	8671	1
383	6857	1
384	11414	5
384	11609	4
384	11950	1
384	12226	1
384	12339	1
384	12348	1
385	8536	1
385	8746	1
385	9090	3
385	9663	5
385	9939	2
385	11047	1
386	11551	1
386	11828	1
386	12024	2
387	9532	1
387	11144	2
387	12982	1
387	13150	1
387	13859	4
388	9621	2
388	10309	1
388	10377	1
389	6321	1
390	11533	42
392	11056	3
392	12469	1
392	15394	1
393	10809	1
393	10954	1
393	10957	3
393	11023	1
393	11237	1
393	11271	1
394	11023	1
395	8354	1
395	8803	1
395	11237	1
396	14317	2
396	14323	1
396	14397	2
396	14790	1
396	15059	1
397	11168	1
399	13942	3
400	7237	1
401	10565	1
402	11835	2
403	10705	1
405	11742	1
405	12148	2
405	12208	1
406	10809	1
406	10816	2
406	10962	3
406	11047	1
406	11614	1
407	13225	1
407	13399	1
407	15048	1
407	15120	1
407	15311	1
408	12527	1
409	5804	3
410	14398	1
410	14477	1
411	4665	1
411	4923	1
411	5910	1
412	10067	1
413	8159	1
413	8215	1
413	8934	1
414	13193	1
414	13459	1
414	13873	1
415	12027	1
415	12066	1
417	12551	1
417	12787	1
417	12824	1
417	12987	8
419	9090	2
420	10164	1
420	13179	1
420	13209	1
421	6178	2
421	7034	1
422	6178	1
423	10778	1
423	11342	1
424	12631	1
424	12765	1
424	12873	1
425	5474	1
425	7365	9
426	7762	1
426	7766	1
426	7781	1
427	12064	1
428	3571	1
429	5436	1
430	7479	2
430	8548	1
430	9684	2
430	11596	1
431	10936	1
431	11271	2
431	11941	4
432	14432	2
433	11940	1
433	12328	1
434	7343	1
434	7479	3
434	8725	1
434	10364	1
435	10593	1
435	10823	2
437	5735	1
437	5736	1
437	6631	1
438	8631	1
439	12567	1
439	12709	1
439	12710	1
439	13592	1
439	13796	1
440	7349	1
441	10510	1
442	12225	1
442	12960	1
443	13220	1
443	13350	1
443	13459	1
444	10065	1
445	11731	4
446	14180	2
446	14219	1
446	14511	1
446	14695	1
447	12898	1
447	12954	1
447	12996	1
448	12779	1
448	12787	2
448	13015	3
448	13185	1
448	13458	1
449	15327	1
450	12827	1
451	9716	1
451	12489	1
451	12996	1
452	10871	2
452	11144	1
452	11361	1
452	11592	1
453	12845	1
454	14552	1
454	14740	1
454	14984	3
455	12578	1
456	12550	1
457	12412	1
458	6178	1
458	6491	1
458	6538	2
459	11308	2
460	12195	1
460	12564	1
461	12787	2
462	12528	183
463	12617	1
463	13766	1
464	14132	1
466	5581	1
466	5601	1
467	3973	1
467	5987	1
468	8026	1
468	8336	1
468	8454	1
468	8559	1
468	8932	1
469	9254	1
469	10539	1
469	11746	1
469	12133	1
469	12647	1
469	12712	1
470	14004	1
471	6919	1
472	7449	1
473	6461	1
474	10432	1
474	10922	1
474	11302	1
474	12647	1
475	10183	1
475	10801	5
475	11994	2
475	13589	1
476	12707	1
476	12797	1
476	13794	1
477	11676	1
477	13121	1
478	6178	4
478	6199	1
479	11462	1
480	12840	7
480	13141	1
480	13424	1
481	11229	1
481	11492	1
481	11933	1
482	12230	1
482	12254	1
482	12282	1
482	13120	1
482	13471	1
483	9437	1
483	9466	1
483	9477	1
483	11275	1
483	11778	1
483	11922	1
484	11513	1
485	9275	1
485	9855	2
486	14071	1
487	12787	1
487	12960	1
487	13144	1
488	12546	12
488	12645	2
488	13438	2
489	10225	1
489	10479	1
489	11111	1
489	12191	1
489	12402	1
489	12433	1
489	13035	2
490	5920	1
491	12385	1
491	12512	1
491	12865	1
491	14085	8
491	14382	1
492	6417	1
492	8641	1
493	10731	1
494	7479	3
494	7744	1
494	7754	1
494	8260	1
494	8297	1
494	8548	1
494	8773	1
495	10477	1
495	13276	1
495	13563	1
495	13636	2
496	16446	1
496	16857	1
497	14896	1
498	5997	1
499	11996	1
500	11741	1
500	12344	1
501	10248	1
501	10487	1
501	10561	1
501	11229	1
501	11416	1
501	11780	1
501	11994	1
501	12001	1
501	12014	1
501	12129	1
501	12167	1
501	12335	1
501	12494	1
501	12791	1
501	12979	1
502	11869	1
503	16072	1
504	9217	13
504	9735	2
505	11224	1
505	11723	1
505	12296	1
506	10181	1
506	10699	1
506	11028	1
507	12055	2
508	6245	1
508	6257	1
508	6317	1
509	11898	1
509	12093	1
510	11078	1
511	13633	1
512	11257	1
512	11781	1
513	11994	1
515	10006	1
515	10416	1
515	10607	1
515	12047	1
516	14585	1
517	14834	1
518	12595	7
518	12807	3
518	12879	3
519	6833	1
520	12787	1
521	5449	1
522	11840	1
522	12421	1
522	12498	1
522	12502	1
522	12609	1
522	12631	1
523	13735	1
523	14720	1
523	14914	1
524	6705	4
524	7398	2
525	7409	1
525	8542	1
525	8639	1
526	15681	1
527	10497	2
528	12549	1
528	12743	1
528	12911	2
529	13544	1
530	11794	1
530	12787	1
530	12973	1
531	9071	1
533	14789	1
533	15027	1
533	15074	1
534	11492	2
535	9017	1
535	11045	1
536	13543	1
537	5921	2
537	6527	1
538	12600	2
539	7332	1
539	8261	1
539	9193	1
541	10896	1
542	8917	3
542	9037	1
543	8950	1
544	7487	2
545	12343	1
546	15306	1
546	15484	1
546	15585	4
546	16203	2
547	10796	1
548	8649	2
548	8920	1
548	9185	1
549	5663	1
549	6815	1
550	11038	1
550	12138	1
551	12807	1
552	11079	22
553	10232	1
553	10379	1
553	10945	1
554	11622	1
555	9658	1
555	10753	1
555	11950	1
555	13089	1
556	6178	2
556	6538	1
558	13828	1
558	14120	1
558	14200	1
558	14544	1
559	15238	1
559	15290	2
559	15400	1
559	15469	1
560	11411	1
560	11440	1
560	11861	1
561	10896	1
561	10949	1
562	5685	1
562	5794	1
562	6482	1
564	10463	1
564	11608	3
564	14066	1
565	5154	5
565	5649	1
565	7034	1
566	9825	1
566	12173	1
567	8243	1
567	9225	1
567	10131	1
568	7638	1
569	4047	3
570	10878	1
570	10883	5
571	11726	3
571	11866	1
571	12207	1
571	12244	15
571	12564	1
571	13447	1
572	10908	1
572	10910	1
572	11982	1
573	10438	1
573	11300	1
573	11772	2
574	11342	1
574	11840	1
574	11982	1
574	12083	1
574	13027	1
574	13436	1
575	10144	1
576	13193	1
576	13459	2
576	13666	1
576	15066	3
576	15159	1
576	15336	1
577	11917	1
578	12452	1
578	12981	1
579	13238	2
580	8772	1
581	6390	2
581	6588	1
582	12429	1
582	12725	1
583	12229	1
584	9748	1
585	10318	3
586	13801	1
586	13920	4
586	14132	1
587	10714	4
587	11121	1
588	10722	1
589	14236	1
589	14460	2
589	14783	2
589	14829	1
589	15341	1
590	10835	1
590	11281	1
591	7479	1
591	7902	1
592	8847	1
593	11903	1
593	13344	1
593	13625	2
593	13637	1
593	13900	1
593	14175	1
594	14230	1
594	14321	2
595	11781	1
595	12753	1
596	6801	1
596	7700	1
596	11306	1
596	11821	1
597	7405	1
598	11391	1
598	14117	1
599	11148	1
599	11439	1
600	10612	1
600	10756	1
601	14788	1
602	10025	1
602	10355	1
602	10478	1
603	9812	1
603	10062	1
603	10607	1
603	10963	1
603	11298	1
603	12304	1
604	12730	1
604	12992	1
605	11422	1
605	11505	1
605	11801	2
606	13961	1
606	14220	1
606	14382	1
607	4166	1
608	12969	1
609	3468	1
609	4397	1
609	4442	1
610	12001	6
610	12158	11
610	12344	1
610	12474	1
610	12643	1
610	12653	1
610	12701	2
610	13093	6
610	13123	1
610	13388	1
610	13638	1
610	13772	7
610	14020	1
610	14134	1
611	7364	1
611	7388	2
612	9122	1
612	9225	1
612	9755	1
612	10254	3
612	10738	1
612	11276	3
612	11882	1
612	11903	2
613	8894	1
613	10791	1
613	12415	2
614	9230	1
614	11825	1
614	11963	1
615	11579	1
615	12743	1
616	5597	1
617	11363	1
617	11781	3
617	11961	22
617	12259	1
618	7406	1
619	7136	1
619	8873	1
619	11994	1
620	7368	1
621	10087	1
623	9701	1
623	12213	1
623	14186	1
623	14542	1
624	14573	1
625	12171	1
626	7837	1
627	11487	1
627	13539	1
628	7479	1
628	8643	1
629	13990	1
630	10239	1
631	12718	1
631	12936	1
631	12946	1
631	13160	1
631	13179	1
631	13213	1
631	13295	2
631	13489	2
632	8548	1
633	12110	1
633	12390	1
633	12522	2
634	6396	2
634	10479	1
635	6982	1
636	13450	2
636	13877	1
636	14356	2
638	12570	1
638	13589	1
639	11752	1
639	11821	2
639	12472	1
640	7553	1
640	9204	1
640	9441	1
640	9630	1
641	12239	1
641	12423	2
641	12424	1
641	12427	3
642	13056	2
642	13182	1
642	13455	1
642	13885	1
643	14705	1
643	14995	1
643	15257	1
644	9070	1
645	10210	1
645	10393	1
645	12715	2
646	11000	1
646	12038	1
647	14772	1
648	10422	1
649	11490	2
650	7492	1
650	10285	2
652	12159	1
652	12333	1
652	12518	1
652	13560	1
652	14488	1
652	14792	1
654	6657	1
655	12309	1
655	12621	1
656	5466	3
657	3337	1
657	3763	1
658	5990	1
658	9829	1
658	11964	1
659	12997	1
660	5085	1
661	7337	1
662	5874	1
663	7088	1
663	7344	2
663	7521	1
664	12745	1
665	10206	1
666	8237	1
666	8548	1
666	9716	2
666	10348	1
667	12320	1
667	12545	1
668	7213	1
669	8174	1
669	8862	7
669	8922	1
670	6983	1
670	10608	1
670	14518	1
671	7184	1
672	14062	1
672	14360	1
672	14759	1
672	14978	1
675	12413	1
676	8892	1
676	9658	1
676	10710	1
677	12079	1
677	12635	1
677	12735	1
678	11577	8
679	12290	1
680	13219	1
681	13382	1
681	13490	2
681	13577	4
681	14132	1
681	14863	9
682	15340	1
682	15396	1
682	15540	3
683	14880	1
684	15189	4
685	5648	1
685	7479	1
686	12035	1
687	8790	1
687	11825	1
687	11903	1
688	13182	1
688	13212	1
689	11604	1
689	12015	1
689	12797	1
689	12894	1
689	13274	3
689	13877	2
689	13972	9
689	14129	1
689	14191	1
690	10896	1
690	10961	2
692	7943	1
692	8239	1
693	10968	1
693	12344	1
694	6510	1
694	7462	1
694	10527	1
695	10068	1
695	10218	1
696	10367	1
696	10388	1
696	10720	1
697	13632	1
697	13717	1
697	13784	1
697	14103	2
698	7269	1
699	10892	2
699	10896	1
700	10231	1
701	5953	5
701	6057	2
701	6644	1
701	8026	8
701	8366	1
702	12787	1
703	8699	2
703	10931	1
703	12887	1
704	11504	1
704	11912	5
704	11941	2
704	12028	1
704	12524	3
704	13338	2
705	11756	1
706	10161	1
707	10015	27
707	10138	1
708	6814	1
709	14942	1
709	15340	1
709	15451	3
710	7479	3
710	7931	2
710	8917	1
710	9572	1
710	9711	1
711	10630	1
712	13589	1
712	14991	1
714	15042	1
715	12704	2
716	12564	1
717	2831	1
718	10334	1
718	12008	1
718	12559	1
719	13361	1
720	8037	2
720	10674	1
720	10770	2
720	11573	3
721	12509	1
722	12324	1
724	13023	1
725	12551	1
726	7108	1
728	14502	1
728	14557	1
729	12199	1
729	12535	2
731	14783	1
732	12878	1
733	11994	1
733	12014	1
734	14412	3
734	14654	1
734	14680	2
734	14701	1
734	15432	1
735	10263	1
735	10414	1
736	7362	2
737	11273	1
737	12802	1
737	13447	1
737	13489	2
738	11736	1
738	11998	1
738	12059	1
739	10014	4
740	6776	1
741	6632	1
741	6964	1
741	10343	1
742	13952	1
743	9988	1
744	14180	1
744	14789	1
744	14854	1
745	8638	1
746	5848	1
747	13132	2
747	13577	1
747	14132	1
747	14263	1
747	14275	1
748	14298	7
749	12183	1
750	11144	1
751	12810	1
751	13994	1
752	14874	1
753	9527	1
754	10218	1
754	11335	1
754	12233	1
755	11983	2
755	12353	1
756	7714	2
756	8599	4
757	16003	1
758	3734	1
758	3951	1
759	10346	1
759	12044	1
759	14580	2
759	14981	1
760	15577	4
761	10281	2
761	10284	1
763	13303	1
764	13728	3
764	13959	1
764	14274	1
765	5804	1
765	6715	1
766	13589	1
766	13961	1
767	13459	1
767	13669	1
767	14396	1
767	14493	1
768	14478	1
768	14821	1
768	16455	2
769	10734	1
769	11412	1
770	6852	1
770	6991	1
770	7479	1
771	15208	1
772	14088	2
772	14253	1
772	14396	1
772	14495	1
772	14557	2
772	14732	1
773	11168	2
774	11782	1
774	13073	1
775	6687	1
775	7268	1
775	7473	1
775	7479	1
775	7552	1
775	8521	1
775	8548	1
775	8673	1
776	3728	2
776	3775	1
777	12120	2
777	12261	5
779	10327	6
779	10590	1
780	13107	1
781	7330	1
782	8462	1
782	8784	1
783	6215	1
783	6306	1
784	11034	1
785	12970	1
785	12999	1
785	13842	4
786	11603	1
786	11716	1
786	11856	1
787	3699	1
787	6307	1
787	7479	2
789	13289	1
790	6306	1
791	11429	1
791	12973	1
791	13178	1
791	13737	1
792	9168	2
793	9217	1
793	9290	1
793	9292	1
793	9302	1
793	9543	4
793	10527	1
793	11281	2
793	11809	1
793	11882	2
793	12426	2
794	10744	1
794	10771	1
794	10915	1
795	12292	2
796	14219	1
797	12991	2
797	13194	1
797	13459	3
798	8522	1
799	13219	1
799	13482	3
799	13614	1
800	10306	2
800	10483	2
800	10786	4
801	12787	1
802	12114	1
802	13335	1
803	6178	1
804	15222	1
805	14208	1
805	14914	1
806	10344	1
807	13654	1
808	9139	1
808	10568	3
809	3920	13
809	3921	20
809	6541	1
809	9099	1
810	12149	1
810	12165	1
810	12445	1
810	12474	1
810	12494	1
810	12539	1
810	12759	1
810	12784	1
810	12821	1
810	12975	1
810	13096	1
810	13146	1
810	13182	1
810	13212	1
810	13216	1
810	13388	1
811	14400	1
812	9392	1
812	9408	1
813	7020	1
813	7480	1
813	7810	1
814	5815	1
814	7062	1
815	11493	2
815	13791	1
815	14918	1
816	11781	1
816	11881	1
816	12234	1
816	12296	1
816	12903	2
816	13075	1
816	13297	2
816	13714	2
816	14045	1
816	14188	1
816	14384	1
816	14584	11
817	9109	3
818	7854	1
818	9150	1
819	9324	1
820	13835	2
820	15061	1
821	12953	2
822	10553	1
823	11903	1
823	12787	1
823	13583	1
823	13586	1
823	14093	1
823	14313	1
823	14508	1
824	13155	1
824	13206	1
824	13344	1
825	11428	1
826	12073	1
826	12957	1
827	14321	2
827	14696	1
828	12223	2
829	15340	1
829	15343	1
830	9130	1
830	10891	1
830	12114	3
831	10167	1
831	10315	1
832	12478	1
833	13402	2
833	14780	1
833	15520	1
834	6284	2
835	10763	1
836	12684	1
837	9606	1
838	9839	2
838	10534	1
838	12564	1
839	13163	1
840	5547	1
841	12692	17
841	14488	1
841	14489	1
841	14552	2
842	15779	1
842	15896	1
843	15552	2
843	15634	2
844	13070	1
844	13439	1
844	13877	1
844	13929	1
844	14097	1
844	14549	1
844	14554	1
844	14656	1
845	11937	1
846	12805	1
847	7512	1
848	10661	1
849	9622	1
849	9739	1
850	11627	1
850	12192	1
850	12586	14
851	8096	1
851	8561	1
851	10896	1
852	10261	6
852	10285	2
852	11286	1
853	13073	1
854	12626	1
855	10682	1
855	13409	7
856	14541	1
858	13095	1
858	13328	1
858	15091	1
859	7062	2
860	11177	1
860	12192	9
860	12336	2
860	12837	1
860	12972	1
861	4602	1
862	13970	1
863	12027	1
863	12119	1
864	7322	1
864	8203	1
865	11147	1
865	12901	1
866	12645	4
866	13014	1
867	14434	1
868	12138	1
869	15131	1
869	15273	8
870	7061	1
870	7169	1
870	7381	1
870	7552	1
871	14686	1
872	12998	1
873	10624	2
873	11534	1
874	4712	1
875	7753	1
875	8723	1
876	9940	1
877	10237	1
878	11781	1
878	12656	1
878	12787	1
878	13339	1
879	11593	1
880	8580	1
880	9544	1
881	11638	1
882	10647	1
882	10710	1
882	10809	1
882	11234	2
883	11391	1
883	12368	1
883	12668	1
883	13612	1
883	14219	1
884	13782	1
884	13808	1
884	13900	1
884	14526	1
884	14719	1
884	15096	1
885	14263	1
885	14307	1
885	14444	1
885	14569	1
885	14711	1
885	14816	1
886	11937	1
887	16450	1
887	16505	1
888	7051	2
888	7878	1
888	8489	1
889	6984	1
889	7368	1
889	9150	1
890	11801	1
890	11807	1
891	8773	3
891	9729	1
891	11396	3
893	11610	1
893	13270	1
894	15221	3
895	8521	2
895	10254	2
896	12245	1
896	12288	1
896	12321	1
897	12269	2
898	9181	1
898	12452	1
898	12973	1
899	9873	32
899	10355	1
899	10817	1
900	12707	1
901	13714	1
